,ngram,freq,length,less1gram,less1gram_freq,hit_rate,suggest
4615,the wildcats,15,2,the,48376,0.000310071,wildcats
4616,the woods,15,2,the,48376,0.000310071,woods
4617,the yard,15,2,the,48376,0.000310071,yard
5028,the agreement,14,2,the,48376,0.0002894,agreement
5029,the attention,14,2,the,48376,0.0002894,attention
5030,the baby,14,2,the,48376,0.0002894,baby
5031,the bridge,14,2,the,48376,0.0002894,bridge
5032,the bulls,14,2,the,48376,0.0002894,bulls
5033,the call,14,2,the,48376,0.0002894,call
5034,the camp,14,2,the,48376,0.0002894,camp
5035,the chiefs,14,2,the,48376,0.0002894,chiefs
5036,the colts,14,2,the,48376,0.0002894,colts
5037,the criminal,14,2,the,48376,0.0002894,criminal
5038,the details,14,2,the,48376,0.0002894,details
5039,the development,14,2,the,48376,0.0002894,development
5040,the evidence,14,2,the,48376,0.0002894,evidence
5041,the executive,14,2,the,48376,0.0002894,executive
5042,the funding,14,2,the,48376,0.0002894,funding
5043,the gas,14,2,the,48376,0.0002894,gas
5044,the greater,14,2,the,48376,0.0002894,greater
5045,the hot,14,2,the,48376,0.0002894,hot
5046,the initial,14,2,the,48376,0.0002894,initial
5047,the injury,14,2,the,48376,0.0002894,injury
5048,the interview,14,2,the,48376,0.0002894,interview
5049,the island,14,2,the,48376,0.0002894,island
5050,the issues,14,2,the,48376,0.0002894,issues
5051,the jets,14,2,the,48376,0.0002894,jets
5052,the judges,14,2,the,48376,0.0002894,judges
5053,the justice,14,2,the,48376,0.0002894,justice
5054,the latter,14,2,the,48376,0.0002894,latter
5055,the legal,14,2,the,48376,0.0002894,legal
5056,the letter,14,2,the,48376,0.0002894,letter
5057,the level,14,2,the,48376,0.0002894,level
5058,the life,14,2,the,48376,0.0002894,life
5059,the mayors,14,2,the,48376,0.0002894,mayors
5060,the mission,14,2,the,48376,0.0002894,mission
5061,the mix,14,2,the,48376,0.0002894,mix
5062,the names,14,2,the,48376,0.0002894,names
5063,the needs,14,2,the,48376,0.0002894,needs
5064,the nuggets,14,2,the,48376,0.0002894,nuggets
5065,the oregonian,14,2,the,48376,0.0002894,oregonian
5066,the others,14,2,the,48376,0.0002894,others
5067,the paper,14,2,the,48376,0.0002894,paper
5068,the practice,14,2,the,48376,0.0002894,practice
5069,the presidents,14,2,the,48376,0.0002894,presidents
5070,the proposal,14,2,the,48376,0.0002894,proposal
5071,the run,14,2,the,48376,0.0002894,run
5072,the student,14,2,the,48376,0.0002894,student
5073,the success,14,2,the,48376,0.0002894,success
5074,the temperature,14,2,the,48376,0.0002894,temperature
5075,the trade,14,2,the,48376,0.0002894,trade
5076,the truck,14,2,the,48376,0.0002894,truck
5512,the action,13,2,the,48376,0.000268728,action
5513,the agencys,13,2,the,48376,0.000268728,agencys
5514,the and,13,2,the,48376,0.000268728,and
5515,the arrest,13,2,the,48376,0.000268728,arrest
5516,the attack,13,2,the,48376,0.000268728,attack
5517,the attacks,13,2,the,48376,0.000268728,attacks
5518,the birth,13,2,the,48376,0.000268728,birth
5519,the border,13,2,the,48376,0.000268728,border
5520,the box,13,2,the,48376,0.000268728,box
5521,the casino,13,2,the,48376,0.000268728,casino
5522,the challenge,13,2,the,48376,0.000268728,challenge
5523,the coast,13,2,the,48376,0.000268728,coast
5524,the colorado,13,2,the,48376,0.000268728,colorado
5525,the columbia,13,2,the,48376,0.000268728,columbia
5526,the consumer,13,2,the,48376,0.000268728,consumer
5527,the courtroom,13,2,the,48376,0.000268728,courtroom
5528,the courts,13,2,the,48376,0.000268728,courts
5529,the cubs,13,2,the,48376,0.000268728,cubs
5530,the detroit,13,2,the,48376,0.000268728,detroit
5531,the disabled,13,2,the,48376,0.000268728,disabled
5532,the downtown,13,2,the,48376,0.000268728,downtown
5533,the economi,13,2,the,48376,0.000268728,economi
5534,the experience,13,2,the,48376,0.000268728,experience
5535,the fed,13,2,the,48376,0.000268728,fed
5536,the form,13,2,the,48376,0.000268728,form
5537,the grill,13,2,the,48376,0.000268728,grill
5538,the growth,13,2,the,48376,0.000268728,growth
5539,the housing,13,2,the,48376,0.000268728,housing
5540,the labor,13,2,the,48376,0.000268728,labor
5541,the lights,13,2,the,48376,0.000268728,lights
5542,the location,13,2,the,48376,0.000268728,location
5543,the mall,13,2,the,48376,0.000268728,mall
5544,the many,13,2,the,48376,0.000268728,many
5545,the mark,13,2,the,48376,0.000268728,mark
5546,the member,13,2,the,48376,0.000268728,member
5547,the packers,13,2,the,48376,0.000268728,packers
5548,the path,13,2,the,48376,0.000268728,path
5549,the percent,13,2,the,48376,0.000268728,percent
5550,the position,13,2,the,48376,0.000268728,position
5551,the pressure,13,2,the,48376,0.000268728,pressure
5552,the programs,13,2,the,48376,0.000268728,programs
5553,the republicans,13,2,the,48376,0.000268728,republicans
5554,the ruling,13,2,the,48376,0.000268728,ruling
5555,the sand,13,2,the,48376,0.000268728,sand
5556,the score,13,2,the,48376,0.000268728,score
5557,the sea,13,2,the,48376,0.000268728,sea
5558,the search,13,2,the,48376,0.000268728,search
5559,the settlement,13,2,the,48376,0.000268728,settlement
5560,the six,13,2,the,48376,0.000268728,six
5561,the snow,13,2,the,48376,0.000268728,snow
5562,the status,13,2,the,48376,0.000268728,status
5563,the studio,13,2,the,48376,0.000268728,studio
5564,the super,13,2,the,48376,0.000268728,super
5565,the tea,13,2,the,48376,0.000268728,tea
5566,the title,13,2,the,48376,0.000268728,title
5567,the train,13,2,the,48376,0.000268728,train
5568,the trees,13,2,the,48376,0.000268728,trees
5569,the trip,13,2,the,48376,0.000268728,trip
5570,the wake,13,2,the,48376,0.000268728,wake
5571,the wings,13,2,the,48376,0.000268728,wings
5572,the winter,13,2,the,48376,0.000268728,winter
6152,the actual,12,2,the,48376,0.000248057,actual
6153,the artist,12,2,the,48376,0.000248057,artist
6154,the bulk,12,2,the,48376,0.000248057,bulk
6155,the cast,12,2,the,48376,0.000248057,cast
6156,the cavaliers,12,2,the,48376,0.000248057,cavaliers
6157,the chief,12,2,the,48376,0.000248057,chief
6158,the classroom,12,2,the,48376,0.000248057,classroom
6159,the contract,12,2,the,48376,0.000248057,contract
6160,the cut,12,2,the,48376,0.000248057,cut
6161,the d,12,2,the,48376,0.000248057,d
6162,the data,12,2,the,48376,0.000248057,data
6163,the defensive,12,2,the,48376,0.000248057,defensive
6164,the democrats,12,2,the,48376,0.000248057,democrats
6165,the desert,12,2,the,48376,0.000248057,desert
6166,the events,12,2,the,48376,0.000248057,events
6167,the fans,12,2,the,48376,0.000248057,fans
6168,the fruit,12,2,the,48376,0.000248057,fruit
6169,the fund,12,2,the,48376,0.000248057,fund
6170,the gulf,12,2,the,48376,0.000248057,gulf
6171,the hearing,12,2,the,48376,0.000248057,hearing
6172,the in,12,2,the,48376,0.000248057,in
6173,the inside,12,2,the,48376,0.000248057,inside
6174,the majority,12,2,the,48376,0.000248057,majority
6175,the may,12,2,the,48376,0.000248057,may
6176,the mids,12,2,the,48376,0.000248057,mids
6177,the midst,12,2,the,48376,0.000248057,midst
6178,the mile,12,2,the,48376,0.000248057,mile
6179,the missing,12,2,the,48376,0.000248057,missing
6180,the notion,12,2,the,48376,0.000248057,notion
6181,the offense,12,2,the,48376,0.000248057,offense
6182,the orioles,12,2,the,48376,0.000248057,orioles
6183,the performance,12,2,the,48376,0.000248057,performance
6184,the pilot,12,2,the,48376,0.000248057,pilot
6185,the planet,12,2,the,48376,0.000248057,planet
6186,the player,12,2,the,48376,0.000248057,player
6187,the predators,12,2,the,48376,0.000248057,predators
6188,the production,12,2,the,48376,0.000248057,production
6189,the prosecutors,12,2,the,48376,0.000248057,prosecutors
6190,the ravens,12,2,the,48376,0.000248057,ravens
6191,the recall,12,2,the,48376,0.000248057,recall
6192,the saints,12,2,the,48376,0.000248057,saints
6193,the shot,12,2,the,48376,0.000248057,shot
6194,the spirit,12,2,the,48376,0.000248057,spirit
6195,the test,12,2,the,48376,0.000248057,test
6196,the tour,12,2,the,48376,0.000248057,tour
6197,the township,12,2,the,48376,0.000248057,township
6198,the various,12,2,the,48376,0.000248057,various
6199,the window,12,2,the,48376,0.000248057,window
6200,the winner,12,2,the,48376,0.000248057,winner
6201,the younger,12,2,the,48376,0.000248057,younger
6891,the academy,11,2,the,48376,0.000227385,academy
6892,the afternoon,11,2,the,48376,0.000227385,afternoon
6893,the alliance,11,2,the,48376,0.000227385,alliance
6894,the amendment,11,2,the,48376,0.000227385,amendment
6895,the ap,11,2,the,48376,0.000227385,ap
6896,the army,11,2,the,48376,0.000227385,army
6897,the arts,11,2,the,48376,0.000227385,arts
6898,the assembly,11,2,the,48376,0.000227385,assembly
6899,the association,11,2,the,48376,0.000227385,association
6900,the author,11,2,the,48376,0.000227385,author
6901,the bases,11,2,the,48376,0.000227385,bases
6902,the basic,11,2,the,48376,0.000227385,basic
6903,the benefit,11,2,the,48376,0.000227385,benefit
6904,the boston,11,2,the,48376,0.000227385,boston
6905,the bulldogs,11,2,the,48376,0.000227385,bulldogs
6906,the capitals,11,2,the,48376,0.000227385,capitals
6907,the civil,11,2,the,48376,0.000227385,civil
6908,the clinic,11,2,the,48376,0.000227385,clinic
6909,the constitution,11,2,the,48376,0.000227385,constitution
6910,the convention,11,2,the,48376,0.000227385,convention
6911,the coyotes,11,2,the,48376,0.000227385,coyotes
6912,the crew,11,2,the,48376,0.000227385,crew
6913,the daily,11,2,the,48376,0.000227385,daily
6914,the dance,11,2,the,48376,0.000227385,dance
6915,the deaths,11,2,the,48376,0.000227385,deaths
6916,the defendants,11,2,the,48376,0.000227385,defendants
6917,the defending,11,2,the,48376,0.000227385,defending
6918,the dodgers,11,2,the,48376,0.000227385,dodgers
6919,the edge,11,2,the,48376,0.000227385,edge
6920,the employee,11,2,the,48376,0.000227385,employee
6921,the equivalent,11,2,the,48376,0.000227385,equivalent
6922,the farm,11,2,the,48376,0.000227385,farm
6923,the forest,11,2,the,48376,0.000227385,forest
6924,the franchise,11,2,the,48376,0.000227385,franchise
6925,the gate,11,2,the,48376,0.000227385,gate
6926,the half,11,2,the,48376,0.000227385,half
6927,the houston,11,2,the,48376,0.000227385,houston
6928,the human,11,2,the,48376,0.000227385,human
6929,the illinois,11,2,the,48376,0.000227385,illinois
6930,the indianapolis,11,2,the,48376,0.000227385,indianapolis
6931,the legendary,11,2,the,48376,0.000227385,legendary
6932,the locker,11,2,the,48376,0.000227385,locker
6933,the massive,11,2,the,48376,0.000227385,massive
6934,the mavericks,11,2,the,48376,0.000227385,mavericks
6935,the mound,11,2,the,48376,0.000227385,mound
6936,the murder,11,2,the,48376,0.000227385,murder
6937,the nbas,11,2,the,48376,0.000227385,nbas
6938,the northern,11,2,the,48376,0.000227385,northern
6939,the ocean,11,2,the,48376,0.000227385,ocean
6940,the oil,11,2,the,48376,0.000227385,oil
6941,the olympics,11,2,the,48376,0.000227385,olympics
6942,the orange,11,2,the,48376,0.000227385,orange
6943,the patriots,11,2,the,48376,0.000227385,patriots
6944,the pension,11,2,the,48376,0.000227385,pension
6945,the philadelphia,11,2,the,48376,0.000227385,philadelphia
6946,the plane,11,2,the,48376,0.000227385,plane
6947,the pool,11,2,the,48376,0.000227385,pool
6948,the pound,11,2,the,48376,0.000227385,pound
6949,the presence,11,2,the,48376,0.000227385,presence
6950,the projects,11,2,the,48376,0.000227385,projects
6951,the prospect,11,2,the,48376,0.000227385,prospect
6952,the rangers,11,2,the,48376,0.000227385,rangers
6953,the reports,11,2,the,48376,0.000227385,reports
6954,the rev,11,2,the,48376,0.000227385,rev
6955,the sec,11,2,the,48376,0.000227385,sec
6956,the senior,11,2,the,48376,0.000227385,senior
6957,the son,11,2,the,48376,0.000227385,son
6958,the sound,11,2,the,48376,0.000227385,sound
6959,the speed,11,2,the,48376,0.000227385,speed
6960,the strongest,11,2,the,48376,0.000227385,strongest
6961,the technology,11,2,the,48376,0.000227385,technology
6962,the term,11,2,the,48376,0.000227385,term
6963,the towns,11,2,the,48376,0.000227385,towns
6964,the tracks,11,2,the,48376,0.000227385,tracks
6965,the usual,11,2,the,48376,0.000227385,usual
6966,the view,11,2,the,48376,0.000227385,view
6967,the windows,11,2,the,48376,0.000227385,windows
7817,the acre,10,2,the,48376,0.000206714,acre
7818,the airline,10,2,the,48376,0.000206714,airline
7819,the angels,10,2,the,48376,0.000206714,angels
7820,the apartment,10,2,the,48376,0.000206714,apartment
7821,the archdiocese,10,2,the,48376,0.000206714,archdiocese
7822,the atlanta,10,2,the,48376,0.000206714,atlanta
7823,the atmosphere,10,2,the,48376,0.000206714,atmosphere
7824,the audit,10,2,the,48376,0.000206714,audit
7825,the authority,10,2,the,48376,0.000206714,authority
7826,the backyard,10,2,the,48376,0.000206714,backyard
7827,the bad,10,2,the,48376,0.000206714,bad
7828,the bee,10,2,the,48376,0.000206714,bee
7829,the bottle,10,2,the,48376,0.000206714,bottle
7830,the candidates,10,2,the,48376,0.000206714,candidates
7831,the chairman,10,2,the,48376,0.000206714,chairman
7832,the chest,10,2,the,48376,0.000206714,chest
7833,the clubs,10,2,the,48376,0.000206714,clubs
7834,the confidence,10,2,the,48376,0.000206714,confidence
7835,the consequences,10,2,the,48376,0.000206714,consequences
7836,the culture,10,2,the,48376,0.000206714,culture
7837,the cuts,10,2,the,48376,0.000206714,cuts
7838,the cuyahoga,10,2,the,48376,0.000206714,cuyahoga
7839,the debate,10,2,the,48376,0.000206714,debate
7840,the denver,10,2,the,48376,0.000206714,denver
7841,the departments,10,2,the,48376,0.000206714,departments
7842,the doctors,10,2,the,48376,0.000206714,doctors
7843,the eight,10,2,the,48376,0.000206714,eight
7844,the environmental,10,2,the,48376,0.000206714,environmental
7845,the exact,10,2,the,48376,0.000206714,exact
7846,the extra,10,2,the,48376,0.000206714,extra
7847,the father,10,2,the,48376,0.000206714,father
7848,the finish,10,2,the,48376,0.000206714,finish
7849,the flight,10,2,the,48376,0.000206714,flight
7850,the folks,10,2,the,48376,0.000206714,folks
7851,the global,10,2,the,48376,0.000206714,global
7852,the height,10,2,the,48376,0.000206714,height
7853,the hope,10,2,the,48376,0.000206714,hope
7854,the individual,10,2,the,48376,0.000206714,individual
7855,the intersection,10,2,the,48376,0.000206714,intersection
7856,the jersey,10,2,the,48376,0.000206714,jersey
7857,the knicks,10,2,the,48376,0.000206714,knicks
7858,the lines,10,2,the,48376,0.000206714,lines
7859,the lockout,10,2,the,48376,0.000206714,lockout
7860,the longer,10,2,the,48376,0.000206714,longer
7861,the midwest,10,2,the,48376,0.000206714,midwest
7862,the minnesota,10,2,the,48376,0.000206714,minnesota
7863,the movement,10,2,the,48376,0.000206714,movement
7864,the movies,10,2,the,48376,0.000206714,movies
7865,the musical,10,2,the,48376,0.000206714,musical
7866,the nasdaq,10,2,the,48376,0.000206714,nasdaq
7867,the newark,10,2,the,48376,0.000206714,newark
7868,the older,10,2,the,48376,0.000206714,older
7869,the online,10,2,the,48376,0.000206714,online
7870,the outside,10,2,the,48376,0.000206714,outside
7871,the piece,10,2,the,48376,0.000206714,piece
7872,the playoff,10,2,the,48376,0.000206714,playoff
7873,the pork,10,2,the,48376,0.000206714,pork
7874,the postdispatch,10,2,the,48376,0.000206714,postdispatch
7875,the preseason,10,2,the,48376,0.000206714,preseason
7876,the problems,10,2,the,48376,0.000206714,problems
7877,the publ,10,2,the,48376,0.000206714,publ
7878,the radio,10,2,the,48376,0.000206714,radio
7879,the relationship,10,2,the,48376,0.000206714,relationship
7880,the return,10,2,the,48376,0.000206714,return
7881,the ring,10,2,the,48376,0.000206714,ring
7882,the rockies,10,2,the,48376,0.000206714,rockies
7883,the royal,10,2,the,48376,0.000206714,royal
7884,the sacramento,10,2,the,48376,0.000206714,sacramento
7885,the scen,10,2,the,48376,0.000206714,scen
7886,the screen,10,2,the,48376,0.000206714,screen
7887,the script,10,2,the,48376,0.000206714,script
7888,the seat,10,2,the,48376,0.000206714,seat
7889,the seats,10,2,the,48376,0.000206714,seats
7890,the ship,10,2,the,48376,0.000206714,ship
7891,the short,10,2,the,48376,0.000206714,short
7892,the smallest,10,2,the,48376,0.000206714,smallest
7893,the source,10,2,the,48376,0.000206714,source
7894,the sports,10,2,the,48376,0.000206714,sports
7895,the statement,10,2,the,48376,0.000206714,statement
7896,the station,10,2,the,48376,0.000206714,station
7897,the steps,10,2,the,48376,0.000206714,steps
7898,the storm,10,2,the,48376,0.000206714,storm
7899,the strength,10,2,the,48376,0.000206714,strength
7900,the stretch,10,2,the,48376,0.000206714,stretch
7901,the support,10,2,the,48376,0.000206714,support
7902,the survey,10,2,the,48376,0.000206714,survey
7903,the suspects,10,2,the,48376,0.000206714,suspects
7904,the target,10,2,the,48376,0.000206714,target
7905,the terms,10,2,the,48376,0.000206714,terms
7906,the texas,10,2,the,48376,0.000206714,texas
7907,the theme,10,2,the,48376,0.000206714,theme
7908,the tree,10,2,the,48376,0.000206714,tree
7909,the true,10,2,the,48376,0.000206714,TRUE
7910,the tv,10,2,the,48376,0.000206714,tv
7911,the type,10,2,the,48376,0.000206714,type
7912,the upper,10,2,the,48376,0.000206714,upper
7913,the valley,10,2,the,48376,0.000206714,valley
7914,the vast,10,2,the,48376,0.000206714,vast
7915,the website,10,2,the,48376,0.000206714,website
7916,the youngest,10,2,the,48376,0.000206714,youngest
7917,the youth,10,2,the,48376,0.000206714,youth
7918,the zoo,10,2,the,48376,0.000206714,zoo
8986,the announcement,9,2,the,48376,0.000186043,announcement
8987,the bag,9,2,the,48376,0.000186043,bag
8988,the basement,9,2,the,48376,0.000186043,basement
8989,the basket,9,2,the,48376,0.000186043,basket
